url,Playername link,Playername link_link,Updatestatus value,Mainposition image,Mainposition image_alt,Pt number 1,Overalldiff number,Playerbasedatainner link,Playerbasedatainner link_link,Playerbasedatainner image,Playerbasedatainner image_alt,Playerbasedatainner value,Image,Image_alt,Image_link,Pt number 2,Myclub link,Myclub link_link,Pt number 3,Ml link,Ml link_link,Pt number 4,Mainplaystyle value,Link,Link_link,,
http://we2016.kouryakuki.net/players/index/page:24,アレッサンドリーニ,http://we2016.kouryakuki.net/players/detail/3751/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/4.png,RWG,79,(+1),マルセイユ,http://we2016.kouryakuki.net/teams/detail/37/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3751/point/?tmp=1477482820.6643&tmp=1477482822671; http://we2016.kouryakuki.net/ml/comment/3751/0/?tmp=1477482822672; http://we2016.kouryakuki.net/ml/comment/3751/1/?tmp=1477482822673,79; 51; 60; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/3751/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3751/1/,59,ウイングストライカー,詳細,http://we2016.kouryakuki.net/players/detail/3751/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,パオロ カンナヴァーロ,http://we2016.kouryakuki.net/players/detail/4731/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,79,(+2),サンサジューロ,http://we2016.kouryakuki.net/teams/detail/550/,http://we2016.kouryakuki.net/img/countries/16.gif,国旗16,イタリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4731/point/?tmp=1477482820.666&tmp=1477482822673; http://we2016.kouryakuki.net/ml/comment/4731/0/?tmp=1477482822674; http://we2016.kouryakuki.net/ml/comment/4731/1/?tmp=1477482822675,79; 51; 56; 54,myClub評価,http://we2016.kouryakuki.net/ml/player/4731/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4731/1/,54,-,詳細,http://we2016.kouryakuki.net/players/detail/4731/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,グラム,http://we2016.kouryakuki.net/players/detail/5100/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,79,(+2),ナポリ,http://we2016.kouryakuki.net/teams/detail/52/,http://we2016.kouryakuki.net/img/countries/35.gif,国旗35,アルジェリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5100/point/?tmp=1477482820.6678&tmp=1477482822676; http://we2016.kouryakuki.net/ml/comment/5100/0/?tmp=1477482822676; http://we2016.kouryakuki.net/ml/comment/5100/1/?tmp=1477482822677,79; 51; 61; 60,myClub評価,http://we2016.kouryakuki.net/ml/player/5100/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5100/1/,60,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/5100/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,ラユン,http://we2016.kouryakuki.net/players/detail/8161/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,79,(+15),FCポルト,http://we2016.kouryakuki.net/teams/detail/99/,http://we2016.kouryakuki.net/img/countries/52.gif,国旗52,メキシコ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/8161/point/?tmp=1477482820.6696&tmp=1477482822678; http://we2016.kouryakuki.net/ml/comment/8161/0/?tmp=1477482822679; http://we2016.kouryakuki.net/ml/comment/8161/1/?tmp=1477482822679,79; 51; 65; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/8161/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/8161/1/,62,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/8161/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,ドゥルム,http://we2016.kouryakuki.net/players/detail/12960/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,79,,,,http://we2016.kouryakuki.net/img/countries/11.gif,国旗11,ドイツ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/12960/point/?tmp=1477482820.6737&tmp=1477482822680; http://we2016.kouryakuki.net/ml/comment/12960/0/?tmp=1477482822681; http://we2016.kouryakuki.net/ml/comment/12960/1/?tmp=1477482822681,79; 51; 61; 60,myClub評価,http://we2016.kouryakuki.net/ml/player/12960/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/12960/1/,60,-,詳細,http://we2016.kouryakuki.net/players/detail/12960/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,ハカン ジャルアノウリュ,http://we2016.kouryakuki.net/players/detail/16325/,【3.0追加】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,79,,,,http://we2016.kouryakuki.net/img/countries/32.gif,国旗32,トルコ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/16325/point/?tmp=1477482820.6755&tmp=1477482822682; http://we2016.kouryakuki.net/ml/comment/16325/0/?tmp=1477482822683; http://we2016.kouryakuki.net/ml/comment/16325/1/?tmp=1477482822684,79; 51; 60; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/16325/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/16325/1/,61,-,詳細,http://we2016.kouryakuki.net/players/detail/16325/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:24,アルベルト ブエノ,http://we2016.kouryakuki.net/players/detail/4204/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/2.png,ST,78,,FCポルト,http://we2016.kouryakuki.net/teams/detail/99/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4204/point/?tmp=1477482820.6775&tmp=1477482822684; http://we2016.kouryakuki.net/ml/comment/4204/0/?tmp=1477482822685; http://we2016.kouryakuki.net/ml/comment/4204/1/?tmp=1477482822686,78; 51; 64; 65,myClub評価,http://we2016.kouryakuki.net/ml/player/4204/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4204/1/,65,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/4204/?tmp=1477482822687
http://we2016.kouryakuki.net/players/index/page:25,アモリム,http://we2016.kouryakuki.net/players/detail/4214/,【1.0除籍】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,78,,,,http://we2016.kouryakuki.net/img/countries/22.gif,国旗22,ポルトガル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4214/point/?tmp=1477482841.8463&tmp=1477482844149; http://we2016.kouryakuki.net/ml/comment/4214/0/?tmp=1477482844150; http://we2016.kouryakuki.net/ml/comment/4214/1/?tmp=1477482844151,78; 51; 59; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/4214/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4214/1/,61,-,詳細,http://we2016.kouryakuki.net/players/detail/4214/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ゴメス,http://we2016.kouryakuki.net/players/detail/7958/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/14.png,GK,78,(+4),ハートフォードシャー,http://we2016.kouryakuki.net/teams/detail/429/,http://we2016.kouryakuki.net/img/countries/57.gif,国旗57,ブラジル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7958/point/?tmp=1477482841.8479&tmp=1477482844151; http://we2016.kouryakuki.net/ml/comment/7958/0/?tmp=1477482844152; http://we2016.kouryakuki.net/ml/comment/7958/1/?tmp=1477482844152,78; 51; 72; 66,myClub評価,http://we2016.kouryakuki.net/ml/player/7958/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7958/1/,66,攻撃的GK,詳細,http://we2016.kouryakuki.net/players/detail/7958/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ルベン カストロ,http://we2016.kouryakuki.net/players/detail/7975/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/2.png,ST,78,(+4),レアル ベティス,http://we2016.kouryakuki.net/teams/detail/96/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7975/point/?tmp=1477482841.853&tmp=1477482844153; http://we2016.kouryakuki.net/ml/comment/7975/0/?tmp=1477482844154; http://we2016.kouryakuki.net/ml/comment/7975/1/?tmp=1477482844154,78; 51; 60; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/7975/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7975/1/,59,ラインブレーカー,詳細,http://we2016.kouryakuki.net/players/detail/7975/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,リャクサンドラ スティパニッチ,http://we2016.kouryakuki.net/players/detail/12997/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,78,(+9),,,http://we2016.kouryakuki.net/img/countries/5.gif,国旗5,クロアチア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/12997/point/?tmp=1477482841.8543&tmp=1477482844155; http://we2016.kouryakuki.net/ml/comment/12997/0/?tmp=1477482844155; http://we2016.kouryakuki.net/ml/comment/12997/1/?tmp=1477482844155,78; 51; 58; 56,myClub評価,http://we2016.kouryakuki.net/ml/player/12997/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/12997/1/,56,-,詳細,http://we2016.kouryakuki.net/players/detail/12997/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,パッツィーニ,http://we2016.kouryakuki.net/players/detail/4738/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,77,,ヴェローナ,http://we2016.kouryakuki.net/teams/detail/254/,http://we2016.kouryakuki.net/img/countries/16.gif,国旗16,イタリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/4738/point/?tmp=1477482841.8554&tmp=1477482844156; http://we2016.kouryakuki.net/ml/comment/4738/0/?tmp=1477482844156; http://we2016.kouryakuki.net/ml/comment/4738/1/?tmp=1477482844157,77; 51; 71; 70,myClub評価,http://we2016.kouryakuki.net/ml/player/4738/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/4738/1/,70,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/4738/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,モハメド エルネニー,http://we2016.kouryakuki.net/players/detail/5664/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,77,,ノースロンドン,http://we2016.kouryakuki.net/teams/detail/7/,http://we2016.kouryakuki.net/img/countries/39.gif,国旗39,エジプト代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5664/point/?tmp=1477482841.8565&tmp=1477482844157; http://we2016.kouryakuki.net/ml/comment/5664/0/?tmp=1477482844158; http://we2016.kouryakuki.net/ml/comment/5664/1/?tmp=1477482844158,77; 51; 61; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/5664/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5664/1/,61,-,詳細,http://we2016.kouryakuki.net/players/detail/5664/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,アレオラ,http://we2016.kouryakuki.net/players/detail/7280/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/14.png,GK,77,(+2),ビジャレアル,http://we2016.kouryakuki.net/teams/detail/259/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7280/point/?tmp=1477482841.8617&tmp=1477482844158; http://we2016.kouryakuki.net/ml/comment/7280/0/?tmp=1477482844159; http://we2016.kouryakuki.net/ml/comment/7280/1/?tmp=1477482844159,77; 51; 64; 65,myClub評価,http://we2016.kouryakuki.net/ml/player/7280/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7280/1/,65,-,詳細,http://we2016.kouryakuki.net/players/detail/7280/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,コケ,http://we2016.kouryakuki.net/players/detail/7292/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/13.png,RSB,77,(+2),セビージャ,http://we2016.kouryakuki.net/teams/detail/84/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7292/point/?tmp=1477482841.8629&tmp=1477482844160; http://we2016.kouryakuki.net/ml/comment/7292/0/?tmp=1477482844160; http://we2016.kouryakuki.net/ml/comment/7292/1/?tmp=1477482844160,77; 51; 63; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/7292/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7292/1/,61,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/7292/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,レジーニ,http://we2016.kouryakuki.net/players/detail/7409/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,77,(+2),ナポリ,http://we2016.kouryakuki.net/teams/detail/52/,http://we2016.kouryakuki.net/img/countries/16.gif,国旗16,イタリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7409/point/?tmp=1477482841.864&tmp=1477482844161; http://we2016.kouryakuki.net/ml/comment/7409/0/?tmp=1477482844161; http://we2016.kouryakuki.net/ml/comment/7409/1/?tmp=1477482844161,77; 51; 62; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/7409/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7409/1/,58,-,詳細,http://we2016.kouryakuki.net/players/detail/7409/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ヤクプ メテルカ,http://we2016.kouryakuki.net/players/detail/12987/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,77,,,,http://we2016.kouryakuki.net/img/countries/6.gif,国旗6,チェコ,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/12987/point/?tmp=1477482841.8692&tmp=1477482844162; http://we2016.kouryakuki.net/ml/comment/12987/0/?tmp=1477482844162; http://we2016.kouryakuki.net/ml/comment/12987/1/?tmp=1477482844162,77; 51; 56; 56,myClub評価,http://we2016.kouryakuki.net/ml/player/12987/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/12987/1/,56,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/12987/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,デャコフ,http://we2016.kouryakuki.net/players/detail/5783/,,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,76,,,,http://we2016.kouryakuki.net/img/countries/4.gif,国旗4,ブルガリア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5783/point/?tmp=1477482841.8714&tmp=1477482844163; http://we2016.kouryakuki.net/ml/comment/5783/0/?tmp=1477482844163; http://we2016.kouryakuki.net/ml/comment/5783/1/?tmp=1477482844163,76; 51; 60; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/5783/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5783/1/,61,アンカー,詳細,http://we2016.kouryakuki.net/players/detail/5783/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ダイネッリ,http://we2016.kouryakuki.net/players/detail/6218/,,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,76,,キエーヴォ,http://we2016.kouryakuki.net/teams/detail/47/,http://we2016.kouryakuki.net/img/countries/16.gif,国旗16,イタリア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/6218/point/?tmp=1477482841.8775&tmp=1477482844164; http://we2016.kouryakuki.net/ml/comment/6218/0/?tmp=1477482844164; http://we2016.kouryakuki.net/ml/comment/6218/1/?tmp=1477482844165,76; 51; 56; 57,myClub評価,http://we2016.kouryakuki.net/ml/player/6218/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/6218/1/,57,-,詳細,http://we2016.kouryakuki.net/players/detail/6218/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ロバート グリーン,http://we2016.kouryakuki.net/players/detail/6341/,,http://we2016.kouryakuki.net/img/positions/show/14.png,GK,76,,ノースウェスト ロンドン,http://we2016.kouryakuki.net/teams/detail/410/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/6341/point/?tmp=1477482841.8796&tmp=1477482844165; http://we2016.kouryakuki.net/ml/comment/6341/0/?tmp=1477482844166; http://we2016.kouryakuki.net/ml/comment/6341/1/?tmp=1477482844166,76; 51; 53; 53,myClub評価,http://we2016.kouryakuki.net/ml/player/6341/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/6341/1/,53,-,詳細,http://we2016.kouryakuki.net/players/detail/6341/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,サム ラーション,http://we2016.kouryakuki.net/players/detail/6345/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,76,,ウィアサイド,http://we2016.kouryakuki.net/teams/detail/12/,http://we2016.kouryakuki.net/img/countries/30.gif,国旗30,スウェーデン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/6345/point/?tmp=1477482841.8858&tmp=1477482844166; http://we2016.kouryakuki.net/ml/comment/6345/0/?tmp=1477482844167; http://we2016.kouryakuki.net/ml/comment/6345/1/?tmp=1477482844167,76; 51; 61; 61,myClub評価,http://we2016.kouryakuki.net/ml/player/6345/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/6345/1/,61,ナンバー10,詳細,http://we2016.kouryakuki.net/players/detail/6345/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,アブデュラー,http://we2016.kouryakuki.net/players/detail/7008/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,76,(+1),FCロリアン,http://we2016.kouryakuki.net/teams/detail/26/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7008/point/?tmp=1477482841.888&tmp=1477482844168; http://we2016.kouryakuki.net/ml/comment/7008/0/?tmp=1477482844168; http://we2016.kouryakuki.net/ml/comment/7008/1/?tmp=1477482844169,76; 51; 56; 57,myClub評価,http://we2016.kouryakuki.net/ml/player/7008/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7008/1/,57,-,詳細,http://we2016.kouryakuki.net/players/detail/7008/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ブラント,http://we2016.kouryakuki.net/players/detail/7132/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/5.png,LMF,76,(+1),ウェストミッドランズ ストライプス,http://we2016.kouryakuki.net/teams/detail/17/,http://we2016.kouryakuki.net/img/countries/19.gif,国旗19,北アイルランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7132/point/?tmp=1477482841.8942&tmp=1477482844169; http://we2016.kouryakuki.net/ml/comment/7132/0/?tmp=1477482844169; http://we2016.kouryakuki.net/ml/comment/7132/1/?tmp=1477482844170,76; 51; 61; 58,myClub評価,http://we2016.kouryakuki.net/ml/player/7132/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7132/1/,58,-,詳細,http://we2016.kouryakuki.net/players/detail/7132/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ウォルタース,http://we2016.kouryakuki.net/players/detail/7277/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/9.png,RMF,76,(+1),ST レッド,http://we2016.kouryakuki.net/teams/detail/540/,http://we2016.kouryakuki.net/img/countries/14.gif,国旗14,アイルランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7277/point/?tmp=1477482841.8964&tmp=1477482844170; http://we2016.kouryakuki.net/ml/comment/7277/0/?tmp=1477482844170; http://we2016.kouryakuki.net/ml/comment/7277/1/?tmp=1477482844171,76; 51; 62; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/7277/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7277/1/,59,-,詳細,http://we2016.kouryakuki.net/players/detail/7277/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ケヴィン カンプル,http://we2016.kouryakuki.net/players/detail/7655/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/4.png,RWG,76,(+2),,,http://we2016.kouryakuki.net/img/countries/28.gif,国旗28,スロベニア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7655/point/?tmp=1477482841.9027&tmp=1477482844171; http://we2016.kouryakuki.net/ml/comment/7655/0/?tmp=1477482844171; http://we2016.kouryakuki.net/ml/comment/7655/1/?tmp=1477482844172,76; 51; 59; 59,myClub評価,http://we2016.kouryakuki.net/ml/player/7655/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7655/1/,59,-,詳細,http://we2016.kouryakuki.net/players/detail/7655/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,デフォー,http://we2016.kouryakuki.net/players/detail/7926/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,76,(+2),ウィアサイド,http://we2016.kouryakuki.net/teams/detail/12/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7926/point/?tmp=1477482841.9114&tmp=1477482844172; http://we2016.kouryakuki.net/ml/comment/7926/0/?tmp=1477482844173; http://we2016.kouryakuki.net/ml/comment/7926/1/?tmp=1477482844173,76; 51; 63; 62,myClub評価,http://we2016.kouryakuki.net/ml/player/7926/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7926/1/,62,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/7926/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ユーリアン スタイン,http://we2016.kouryakuki.net/players/detail/9598/,【1.0変更】,http://we2016.kouryakuki.net/img/positions/show/2.png,ST,76,,ザングルハーン,http://we2016.kouryakuki.net/teams/detail/390/,http://we2016.kouryakuki.net/img/countries/68.gif,国旗68,イラン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/9598/point/?tmp=1477482841.9176&tmp=1477482844173; http://we2016.kouryakuki.net/ml/comment/9598/0/?tmp=1477482844174; http://we2016.kouryakuki.net/ml/comment/9598/1/?tmp=1477482844174,76; 51; 72; 70,myClub評価,http://we2016.kouryakuki.net/ml/player/9598/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/9598/1/,70,-,詳細,http://we2016.kouryakuki.net/players/detail/9598/?tmp=1477482844176
http://we2016.kouryakuki.net/players/index/page:25,ルベン ネヴェス,http://we2016.kouryakuki.net/players/detail/85/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,75,(+2),FCポルト,http://we2016.kouryakuki.net/teams/detail/99/,http://we2016.kouryakuki.net/img/countries/22.gif,国旗22,ポルトガル,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/85/point/?tmp=1477482841.9198&tmp=1477482844174; http://we2016.kouryakuki.net/ml/comment/85/0/?tmp=1477482844175; http://we2016.kouryakuki.net/ml/comment/85/1/?tmp=1477482844175,75; 51; 62; 64,myClub評価,http://we2016.kouryakuki.net/ml/player/85/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/85/1/,64,-,詳細,http://we2016.kouryakuki.net/players/detail/85/?tmp=1477482844176
